sku,nombre,imagen,precio,frecuencia,inventario_tipo,categoria,existencias,descripcion,precio_original,modelo_caja,descuento,tamano_altavoz,caracteristicas
"TL-009","Tabaco Camel Blue Roll 30g","assets/img/cigarros-1024x576.webp","190","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","256","TL-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-010","Tabaco Bali Shag Premium 40g","assets/img/cigarros-1024x576.webp","270","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","364","TL-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-011","Tabaco Flandria Sauvage 30g","assets/img/cigarros-1024x576.webp","185","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","249","TL-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-012","Tabaco Amber Leaf 50g","assets/img/cigarros-1024x576.webp","295","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","398","TL-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-013","Tabaco Old Holborn Yellow 50g","assets/img/cigarros-1024x576.webp","280","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","378","TL-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-014","Tabaco Cutter Choice 50g","assets/img/cigarros-1024x576.webp","270","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","364","TL-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-015","Tabaco Turner Halfzware 40g","assets/img/cigarros-1024x576.webp","220","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","297","TL-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-016","Tabaco Look Out Natural 35g","assets/img/cigarros-1024x576.webp","175","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","236","TL-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-017","Tabaco Manitou Organic 30g","assets/img/cigarros-1024x576.webp","210","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","283","TL-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-018","Tabaco Raw Classic RYO 30g","assets/img/cigarros-1024x576.webp","195","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","263","TL-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-019","Tabaco Stanley Virginia 30g","assets/img/cigarros-1024x576.webp","160","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","216","TL-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"TL-020","Tabaco Domingo Blond 30g","assets/img/cigarros-1024x576.webp","170","Inmediato","Outlet","tabaco-liar","12","Producto premium de la categoría Tabaco para Liar en liquidación y oferta.","229","TL-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-001","Pipa de Madera de Brezo Tallada","assets/img/cigarros-1024x576.webp","450","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","607","PA-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-002","Pipa de Maíz Clásica Missouri","assets/img/cigarros-1024x576.webp","180","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","243","PA-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-003","Pipa de Vidrio Pyrex Mini","assets/img/cigarros-1024x576.webp","150","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","202","PA-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-004","Boquillas de Carbón Activo Vauen","assets/img/cigarros-1024x576.webp","120","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","162","PA-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-005","Limpiapipas de Algodón (100 pz)","assets/img/cigarros-1024x576.webp","55","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","74","PA-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-006","Atacador de Pipa Metal 3 en 1","assets/img/cigarros-1024x576.webp","75","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","101","PA-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-007","Filtros de Pipa 9mm (40 pz)","assets/img/cigarros-1024x576.webp","110","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","148","PA-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-008","Pipa de Madera Ébano Curva","assets/img/cigarros-1024x576.webp","480","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","648","PA-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-009","Pipa de Madera Peral Recta","assets/img/cigarros-1024x576.webp","390","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","526","PA-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-010","Escobillas de Limpieza Savinelli","assets/img/cigarros-1024x576.webp","65","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","87","PA-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-011","Portapipas de Cuero Individual","assets/img/cigarros-1024x576.webp","195","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","263","PA-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-012","Bolsa para Tabaco y Pipa Cuero","assets/img/cigarros-1024x576.webp","350","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","472","PA-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-013","Pipa Falcon Metal Base Clásica","assets/img/cigarros-1024x576.webp","850","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","1147","PA-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-014","Pipa Peterson Sherlock Holmes","assets/img/cigarros-1024x576.webp","2400","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","3240","PA-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-015","Filtros de Balsa Savinelli 6mm","assets/img/cigarros-1024x576.webp","95","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","128","PA-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-016","Soporte de Pipa Madera 2 Ranuras","assets/img/cigarros-1024x576.webp","160","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","216","PA-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-017","Alesador de Cazoleta de Pipa","assets/img/cigarros-1024x576.webp","120","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","162","PA-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-018","Pipa de Arcilla Tradicional","assets/img/cigarros-1024x576.webp","110","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","148","PA-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-019","Pipa de Agua Hookah Mini","assets/img/cigarros-1024x576.webp","299","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","403","PA-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"PA-020","Carboncillos para Hookah (10 pz)","assets/img/cigarros-1024x576.webp","45","Inmediato","Outlet","pipas-accesorios","12","Producto premium de la categoría Pipas y Accesorios en liquidación y oferta.","60","PA-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-001","Encendedor Zippo Classic Chrome","assets/img/cigarros-1024x576.webp","450","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","607","EG-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-002","Encendedor Clipper Colección Lujo","assets/img/cigarros-1024x576.webp","45","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","60","EG-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-003","Encendedor Bic Maxi Original","assets/img/cigarros-1024x576.webp","25","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","33","EG-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-004","Encendedor Djeep Elegance Matte","assets/img/cigarros-1024x576.webp","40","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","54","EG-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-005","Encendedor Clipper Metal Jet","assets/img/cigarros-1024x576.webp","180","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","243","EG-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-006","Encendedor Zippo Brushed Brass","assets/img/cigarros-1024x576.webp","550","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","742","EG-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-007","Encendedor Tokai Desechable","assets/img/cigarros-1024x576.webp","12","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","16","EG-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-008","Encendedor Bic Mini Pocket","assets/img/cigarros-1024x576.webp","20","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","27","EG-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-009","Encendedor Clipper Neon Rubber","assets/img/cigarros-1024x576.webp","35","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","47","EG-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-010","Encendedor Zippo Black Matte","assets/img/cigarros-1024x576.webp","499","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","673","EG-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-011","Encendedor Clipper Gold Metal","assets/img/cigarros-1024x576.webp","220","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","297","EG-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-012","Encendedor Bic Slim Pastels","assets/img/cigarros-1024x576.webp","22","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","29","EG-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-013","Encendedor Djeep Tribal Limited","assets/img/cigarros-1024x576.webp","45","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","60","EG-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-014","Encendedor Zippo Street Chrome","assets/img/cigarros-1024x576.webp","399","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","538","EG-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-015","Encendedor Clipper Skulls Set","assets/img/cigarros-1024x576.webp","40","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","54","EG-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-016","Encendedor Tokai Recargable Gas","assets/img/cigarros-1024x576.webp","25","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","33","EG-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-017","Encendedor Bic Pastel Pack (3)","assets/img/cigarros-1024x576.webp","65","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","87","EG-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-018","Encendedor Clipper Wood Design","assets/img/cigarros-1024x576.webp","35","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","47","EG-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-019","Encendedor Zippo Venetian Filigree","assets/img/cigarros-1024x576.webp","699","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","943","EG-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"EG-020","Encendedor Djeep Metallic Series","assets/img/cigarros-1024x576.webp","40","Inmediato","Outlet","encendedores-gas","12","Producto premium de la categoría Encendedores de Gas en liquidación y oferta.","54","EG-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-001","Encendedor Soplete Honest Jet 1","assets/img/cigarros-1024x576.webp","160","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","216","ES-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-002","Encendedor Jobon 3 Sopletes Pro","assets/img/cigarros-1024x576.webp","299","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","403","ES-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-003","Encendedor Vertigo Turbo Soplete","assets/img/cigarros-1024x576.webp","220","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","297","ES-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-004","Encendedor Scorch Torch Double","assets/img/cigarros-1024x576.webp","280","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","378","ES-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-005","Encendedor Soplete Mini Blazer","assets/img/cigarros-1024x576.webp","399","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","538","ES-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-006","Encendedor Honest Soplete Curvo","assets/img/cigarros-1024x576.webp","180","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","243","ES-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-007","Encendedor Jobon Lujo Soplete 1","assets/img/cigarros-1024x576.webp","350","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","472","ES-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-008","Encendedor Vertigo Cyclone Triple","assets/img/cigarros-1024x576.webp","250","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","337","ES-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-009","Encendedor Scorch Torch Pen Slim","assets/img/cigarros-1024x576.webp","199","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","268","ES-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-010","Encendedor Soplete Zorr Pocket","assets/img/cigarros-1024x576.webp","120","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","162","ES-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-011","Encendedor Honest Soplete Gas 2","assets/img/cigarros-1024x576.webp","180","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","243","ES-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-012","Encendedor Jobon Cuatro Sopletes","assets/img/cigarros-1024x576.webp","399","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","538","ES-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-013","Encendedor Vertigo Executive Single","assets/img/cigarros-1024x576.webp","299","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","403","ES-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-014","Encendedor Scorch Torch Single","assets/img/cigarros-1024x576.webp","150","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","202","ES-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-015","Encendedor Soplete Cocina Chef","assets/img/cigarros-1024x576.webp","249","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","336","ES-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-016","Encendedor Zorr Soplete Compact","assets/img/cigarros-1024x576.webp","110","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","148","ES-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-017","Encendedor Honest Slim Soplete","assets/img/cigarros-1024x576.webp","140","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","189","ES-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-018","Encendedor Jobon Metal Soplete 2","assets/img/cigarros-1024x576.webp","320","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","432","ES-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-019","Encendedor Vertigo Bullet Single","assets/img/cigarros-1024x576.webp","180","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","243","ES-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"ES-020","Encendedor Scorch Torch Triple Jet","assets/img/cigarros-1024x576.webp","320","Inmediato","Outlet","encenders-soplete","12","Producto premium de la categoría Encendedores Soplete en liquidación y oferta.","432","ES-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-001","Cenicero de Cristal Cortado Lujo","assets/img/cigarros-1024x576.webp","299","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","403","CH-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-002","Humidor de Cedro Cherry 25 Puros","assets/img/cigarros-1024x576.webp","1450","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","1957","CH-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-003","Cortapuros de Doble Hoja Acero","assets/img/cigarros-1024x576.webp","120","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","162","CH-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-004","Humidor Viaje ABS Antigolpes","assets/img/cigarros-1024x576.webp","399","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","538","CH-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-005","Estuche de Cuero para 3 Puros","assets/img/cigarros-1024x576.webp","250","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","337","CH-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-006","Cenicero de Metal Giratorio","assets/img/cigarros-1024x576.webp","180","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","243","CH-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-007","Humidor Mesa Madera 50 Puros","assets/img/cigarros-1024x576.webp","1999","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","2698","CH-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-008","Higrómetro Digital Calibrado","assets/img/cigarros-1024x576.webp","150","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","202","CH-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-009","Líquido Humectante Bofe 250ml","assets/img/cigarros-1024x576.webp","120","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","162","CH-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-010","Boveda 72% Humidificador Pack","assets/img/cigarros-1024x576.webp","75","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","101","CH-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-011","Cenicero de Cerámica Negro Mate","assets/img/cigarros-1024x576.webp","199","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","268","CH-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-012","Humidor Madera Tapa de Vidrio","assets/img/cigarros-1024x576.webp","2400","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","3240","CH-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-013","Cortapuros Tipo Guillotina Metal","assets/img/cigarros-1024x576.webp","95","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","128","CH-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-014","Cortapuros Tipo Punzón Keyring","assets/img/cigarros-1024x576.webp","80","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","108","CH-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-015","Estuche Metal Hermético Puros","assets/img/cigarros-1024x576.webp","160","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","216","CH-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-016","Cenicero de Madera de Caoba Rústico","assets/img/cigarros-1024x576.webp","350","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","472","CH-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-017","Humidor de Viaje de Cuero Premium","assets/img/cigarros-1024x576.webp","599","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","808","CH-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-018","Boveda 69% Humidificador Pack","assets/img/cigarros-1024x576.webp","75","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","101","CH-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-019","Higrómetro Análogo Dorado Lujo","assets/img/cigarros-1024x576.webp","180","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","243","CH-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CH-020","Cenicero de Silicona Flexible","assets/img/cigarros-1024x576.webp","90","Inmediato","Outlet","ceniceros-humidores","12","Producto premium de la categoría Ceniceros y Humidores en liquidación y oferta.","121","CH-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
